id,genus,species,diameter,height,size,fez,gez,year,,,,
8,Carpinus,cordata,9.9,4.7,10000,boreal,boreal,2007,,,,
8,Carpinus,cordata,11.8,4.7,10000,boreal,boreal,2007,,,,
8,Carpinus,cordata,13.1,4.7,10000,boreal,boreal,2007,,,,
8,Carpinus,cordata,8.6,5.2,10000,boreal,boreal,2007,,,,
8,Carpinus,cordata,15.6,5.2,10000,boreal,boreal,2007,,,,
8,Carpinus,cordata,15.9,8.9,10000,boreal,boreal,2007,,,,
8,Carpinus,cordata,17.8,7,10000,boreal,boreal,2007,,,,
8,Carpinus,cordata,7.6,3.6,10000,boreal,boreal,2007,,,,
8,Carpinus,cordata,8.3,4.3,10000,boreal,boreal,2007,,,,
8,Carpinus,cordata,14.6,5.4,10000,boreal,boreal,2007,,,,
8,Carpinus,cordata,6,5.4,10000,boreal,boreal,2007,,,,
8,Carpinus,cordata,8,5.4,10000,boreal,boreal,2007,,,,
8,Carpinus,cordata,6.4,5.4,10000,boreal,boreal,2007,,,,
8,Carpinus,cordata,15,9.1,10000,boreal,boreal,2007,,,,
8,Carpinus,cordata,15,9.1,10000,boreal,boreal,2007,,,,
8,Carpinus,cordata,10.8,9.1,10000,boreal,boreal,2007,,,,
8,Carpinus,cordata,10.8,9.1,10000,boreal,boreal,2007,,,,
8,Carpinus,cordata,6.4,5.6,10000,boreal,boreal,2007,,,,
8,Carpinus,cordata,5.1,5.6,10000,boreal,boreal,2007,,,,
8,Carpinus,cordata,6.4,5.6,10000,boreal,boreal,2007,,,,
8,Carpinus,cordata,7,5.6,10000,boreal,boreal,2007,,,,
8,Carpinus,cordata,9.9,5.6,10000,boreal,boreal,2007,,,,
8,Carpinus,cordata,4.5,5.6,10000,boreal,boreal,2007,,,,
8,Carpinus,cordata,7.3,5.6,10000,boreal,boreal,2007,,,,
8,Carpinus,cordata,5.4,5.6,10000,boreal,boreal,2007,,,,
8,Carpinus,cordata,4.8,5.6,10000,boreal,boreal,2007,,,,
8,Carpinus,cordata,6,5.6,10000,boreal,boreal,2007,,,,
8,Carpinus,cordata,6.7,5.6,10000,boreal,boreal,2007,,,,
8,Carpinus,cordata,7,5.6,10000,boreal,boreal,2007,,,,
8,Carpinus,cordata,11.8,4.9,10000,boreal,boreal,2007,,,,
8,Carpinus,cordata,6.7,5.6,10000,boreal,boreal,2007,,,,
8,Carpinus,cordata,4.5,5.6,10000,boreal,boreal,2007,,,,
8,Carpinus,cordata,15.9,6.4,10000,boreal,boreal,2007,,,,
8,Carpinus,cordata,4.1,5.6,10000,boreal,boreal,2007,,,,
8,Carpinus,cordata,38.5,5.6,10000,boreal,boreal,2007,,,,
8,Carpinus,cordata,5.1,5.6,10000,boreal,boreal,2007,,,,
8,Carpinus,cordata,8.6,6.4,10000,boreal,boreal,2007,,,,
8,Carpinus,cordata,8.9,6.4,10000,boreal,boreal,2007,,,,
8,Carpinus,cordata,8.3,6.4,10000,boreal,boreal,2007,,,,
8,Carpinus,cordata,13.1,7.6,10000,boreal,boreal,2007,,,,
8,Carpinus,cordata,8.6,7.6,10000,boreal,boreal,2007,,,,
8,Carpinus,cordata,13.1,7.6,10000,boreal,boreal,2007,,,,
8,Carpinus,cordata,4.8,3.9,10000,boreal,boreal,2007,,,,
8,Carpinus,cordata,10.2,7.6,10000,boreal,boreal,2007,,,,
8,Carpinus,cordata,7.6,7.6,10000,boreal,boreal,2007,,,,
8,Carpinus,cordata,10.2,3.9,10000,boreal,boreal,2007,,,,
8,Carpinus,cordata,6.4,3.9,10000,boreal,boreal,2007,,,,
8,Carpinus,cordata,9.5,5.5,10000,boreal,boreal,2007,,,,
8,Carpinus,cordata,11.8,6,10000,boreal,boreal,2007,,,,
8,Carpinus,cordata,10.8,6,10000,boreal,boreal,2007,,,,
8,Carpinus,cordata,7.6,6,10000,boreal,boreal,2007,,,,
8,Carpinus,cordata,9.9,6.3,10000,boreal,boreal,2007,,,,
8,Carpinus,cordata,8.9,8,10000,boreal,boreal,2007,,,,
8,Carpinus,cordata,19.7,6.3,10000,boreal,boreal,2007,,,,
8,Carpinus,cordata,6,7,10000,boreal,boreal,2007,,,,
8,Carpinus,cordata,6.4,8,10000,boreal,boreal,2007,,,,
8,Carpinus,cordata,8,8,10000,boreal,boreal,2007,,,,
8,Carpinus,cordata,6,7,10000,boreal,boreal,2007,,,,
8,Carpinus,cordata,7.6,8,10000,boreal,boreal,2007,,,,
8,Carpinus,cordata,9.2,8,10000,boreal,boreal,2007,,,,
8,Carpinus,cordata,4.1,7,10000,boreal,boreal,2007,,,,
8,Carpinus,cordata,6.4,8,10000,boreal,boreal,2007,,,,
8,Carpinus,cordata,10.2,6.3,10000,boreal,boreal,2007,,,,
8,Carpinus,cordata,10.8,6.3,10000,boreal,boreal,2007,,,,
8,Carpinus,cordata,5.1,7,10000,boreal,boreal,2007,,,,
8,Carpinus,cordata,11.5,6.3,10000,boreal,boreal,2007,,,,
8,Carpinus,cordata,4.8,7,10000,boreal,boreal,2007,,,,
8,Carpinus,cordata,12.7,6.3,10000,boreal,boreal,2007,,,,
8,Carpinus,cordata,5.4,7,10000,boreal,boreal,2007,,,,
8,Carpinus,cordata,7.3,7,10000,boreal,boreal,2007,,,,
8,Carpinus,cordata,8.3,7,10000,boreal,boreal,2007,,,,
8,Carpinus,cordata,6.4,7,10000,boreal,boreal,2007,,,,
8,Carpinus,cordata,8.9,7,10000,boreal,boreal,2007,,,,
8,Carpinus,cordata,11.5,6.1,10000,boreal,boreal,2007,,,,
8,Carpinus,cordata,11.1,6.1,10000,boreal,boreal,2007,,,,
8,Carpinus,cordata,7.6,6.1,10000,boreal,boreal,2007,,,,
8,Carpinus,cordata,6.4,6.1,10000,boreal,boreal,2007,,,,
8,Carpinus,cordata,12.7,6.1,10000,boreal,boreal,2007,,,,
8,Carpinus,cordata,10.2,6.1,10000,boreal,boreal,2007,,,,
8,Carpinus,cordata,4.8,5,10000,boreal,boreal,2007,,,,
8,Carpinus,cordata,5.4,5,10000,boreal,boreal,2007,,,,
8,Carpinus,cordata,6.7,4.9,10000,boreal,boreal,2007,,,,
8,Carpinus,cordata,13.1,7.4,10000,boreal,boreal,2007,,,,
8,Carpinus,cordata,14.6,7.4,10000,boreal,boreal,2007,,,,
8,Carpinus,cordata,13.4,7.4,10000,boreal,boreal,2007,,,,
8,Carpinus,cordata,7.6,5.7,10000,boreal,boreal,2007,,,,
8,Carpinus,cordata,8.6,5.7,10000,boreal,boreal,2007,,,,
8,Carpinus,cordata,8.6,4.7,10000,boreal,boreal,2007,,,,
8,Carpinus,cordata,14.3,6.6,10000,boreal,boreal,2007,,,,
8,Carpinus,cordata,20.1,6.6,10000,boreal,boreal,2007,,,,
8,Carpinus,cordata,5.4,5.7,10000,boreal,boreal,2007,,,,
8,Carpinus,cordata,8,7.2,10000,boreal,boreal,2007,,,,
8,Carpinus,cordata,5.4,7.2,10000,boreal,boreal,2007,,,,
8,Carpinus,cordata,4.8,5.7,10000,boreal,boreal,2007,,,,
8,Carpinus,cordata,8.3,9,10000,boreal,boreal,2007,,,,
8,Carpinus,cordata,4,5.7,10000,boreal,boreal,2007,,,,
8,Carpinus,cordata,4.8,5.7,10000,boreal,boreal,2007,,,,
8,Carpinus,cordata,4.1,5.7,10000,boreal,boreal,2007,,,,
8,Carpinus,cordata,6.7,7.2,10000,boreal,boreal,2007,,,,
8,Carpinus,cordata,4.5,5.7,10000,boreal,boreal,2007,,,,
8,Carpinus,cordata,5.1,7.7,10000,boreal,boreal,2007,,,,
8,Carpinus,cordata,4.8,5.7,10000,boreal,boreal,2007,,,,
8,Carpinus,cordata,4.8,4.7,10000,boreal,boreal,2007,,,,
8,Carpinus,cordata,5.4,6.7,10000,boreal,boreal,2007,,,,
8,Carpinus,cordata,8.6,6.7,10000,boreal,boreal,2007,,,,
8,Carpinus,cordata,4.1,4,10000,boreal,boreal,2007,,,,
8,Carpinus,cordata,5.4,5.7,10000,boreal,boreal,2007,,,,
8,Carpinus,cordata,8,7.7,10000,boreal,boreal,2007,,,,
8,Carpinus,cordata,14,8.6,10000,boreal,boreal,2007,,,,
8,Carpinus,cordata,14,6.8,10000,boreal,boreal,2007,,,,
8,Carpinus,cordata,14,6.8,10000,boreal,boreal,2007,,,,
8,Carpinus,cordata,10.5,6.8,10000,boreal,boreal,2007,,,,
8,Carpinus,cordata,7.6,4.8,10000,boreal,boreal,2007,,,,
8,Carpinus,cordata,10.8,6.8,10000,boreal,boreal,2007,,,,
8,Carpinus,cordata,10.8,6.8,10000,boreal,boreal,2007,,,,
8,Carpinus,cordata,5.4,5.3,10000,boreal,boreal,2007,,,,
8,Carpinus,cordata,8.6,5.2,10000,boreal,boreal,2007,,,,
8,Carpinus,cordata,8.6,5.2,10000,boreal,boreal,2007,,,,
8,Carpinus,cordata,15.3,6.6,10000,boreal,boreal,2007,,,,
8,Carpinus,cordata,16.9,6.2,10000,boreal,boreal,2007,,,,
8,Carpinus,cordata,14.6,6.2,10000,boreal,boreal,2007,,,,
8,Carpinus,cordata,12.1,6.2,10000,boreal,boreal,2007,,,,
8,Carpinus,cordata,11.1,6.2,10000,boreal,boreal,2007,,,,
8,Carpinus,cordata,5.1,6.2,10000,boreal,boreal,2007,,,,
8,Carpinus,cordata,12.7,6.2,10000,boreal,boreal,2007,,,,
8,Carpinus,cordata,7,18,10000,boreal,boreal,2007,,,,
8,Carpinus,cordata,4.1,6,10000,boreal,boreal,2007,,,,
8,Carpinus,cordata,7,6,10000,boreal,boreal,2007,,,,
8,Carpinus,cordata,19.7,5.9,10000,boreal,boreal,2007,,,,
8,Carpinus,cordata,19.4,5.9,10000,boreal,boreal,2007,,,,
8,Carpinus,cordata,14.6,5.9,10000,boreal,boreal,2007,,,,
8,Carpinus,cordata,11.5,10,10000,boreal,boreal,2007,,,,
8,Carpinus,cordata,23.6,18.1,10000,boreal,boreal,2007,,,,
8,Carpinus,cordata,8.9,4.7,10000,boreal,boreal,2007,,,,
8,Carpinus,cordata,8.9,4.7,10000,boreal,boreal,2007,,,,
8,Carpinus,cordata,7.6,4.7,10000,boreal,boreal,2007,,,,
8,Carpinus,cordata,4.1,4.7,10000,boreal,boreal,2007,,,,
8,Carpinus,cordata,4.1,4.7,10000,boreal,boreal,2007,,,,
8,Carpinus,cordata,14.3,8,10000,boreal,boreal,2007,,,,
8,Carpinus,cordata,6.4,4.7,10000,boreal,boreal,2007,,,,
8,Carpinus,cordata,7,4.7,10000,boreal,boreal,2007,,,,
8,Carpinus,cordata,12.7,6.6,10000,boreal,boreal,2007,,,,
8,Carpinus,cordata,6.7,6.5,10000,boreal,boreal,2007,,,,
8,Carpinus,cordata,6.4,6.5,10000,boreal,boreal,2007,,,,
8,Carpinus,cordata,4,5,10000,boreal,boreal,2007,,,,
8,Carpinus,cordata,16.2,8.8,10000,boreal,boreal,2007,,,,
8,Carpinus,cordata,8,4,10000,boreal,boreal,2007,,,,
8,Carpinus,cordata,6,4,10000,boreal,boreal,2007,,,,
8,Carpinus,cordata,7.3,4,10000,boreal,boreal,2007,,,,
8,Carpinus,cordata,4,6,10000,boreal,boreal,2007,,,,
8,Carpinus,cordata,9.9,4,10000,boreal,boreal,2007,,,,
8,Carpinus,cordata,18.1,4,10000,boreal,boreal,2007,,,,
8,Carpinus,cordata,15.3,4,10000,boreal,boreal,2007,,,,
8,Carpinus,cordata,16.6,4,10000,boreal,boreal,2007,,,,
8,Carpinus,cordata,17.2,4,10000,boreal,boreal,2007,,,,
8,Carpinus,cordata,7.3,4,10000,boreal,boreal,2007,,,,
8,Carpinus,cordata,11.5,4,10000,boreal,boreal,2007,,,,
8,Carpinus,cordata,8.9,4,10000,boreal,boreal,2007,,,,
8,Carpinus,cordata,9.9,4,10000,boreal,boreal,2007,,,,
8,Carpinus,cordata,15.6,15,10000,boreal,boreal,2007,,,,
8,Carpinus,cordata,6,6,10000,boreal,boreal,2007,,,,
8,Carpinus,cordata,10.5,7.1,10000,boreal,boreal,2007,,,,
8,Carpinus,cordata,5.7,6.5,10000,boreal,boreal,2007,,,,
8,Carpinus,cordata,7,9.1,10000,boreal,boreal,2007,,,,
8,Carpinus,cordata,4.5,9.1,10000,boreal,boreal,2007,,,,
8,Carpinus,cordata,7,9.1,10000,boreal,boreal,2007,,,,
8,Carpinus,cordata,8.9,9.1,10000,boreal,boreal,2007,,,,
8,Carpinus,cordata,8.3,9.1,10000,boreal,boreal,2007,,,,
8,Carpinus,cordata,7.3,9.1,10000,boreal,boreal,2007,,,,
8,Carpinus,cordata,4.8,6,10000,boreal,boreal,2007,,,,
8,Carpinus,cordata,4.8,5.1,10000,boreal,boreal,2007,,,,
8,Carpinus,cordata,11.5,9.1,10000,boreal,boreal,2007,,,,
8,Carpinus,cordata,8.6,9.1,10000,boreal,boreal,2007,,,,
8,Carpinus,cordata,6.7,9.1,10000,boreal,boreal,2007,,,,
8,Carpinus,cordata,7.6,9.1,10000,boreal,boreal,2007,,,,
8,Carpinus,cordata,11.5,9.9,10000,boreal,boreal,2007,,,,
8,Carpinus,cordata,4.1,8.7,10000,boreal,boreal,2007,,,,
8,Carpinus,cordata,10.2,9.9,10000,boreal,boreal,2007,,,,
8,Carpinus,cordata,4.1,4.7,10000,boreal,boreal,2007,,,,
8,Carpinus,cordata,4.1,9.1,10000,boreal,boreal,2007,,,,
8,Carpinus,cordata,17.5,8.2,10000,boreal,boreal,2007,,,,
8,Carpinus,cordata,6.4,7.1,10000,boreal,boreal,2007,,,,
8,Carpinus,cordata,5.7,7.2,10000,boreal,boreal,2007,,,,
8,Carpinus,cordata,9.5,7.3,10000,boreal,boreal,2007,,,,
8,Carpinus,cordata,10.8,9.8,10000,boreal,boreal,2007,,,,
8,Carpinus,cordata,11.5,9.8,10000,boreal,boreal,2007,,,,
8,Carpinus,cordata,4.8,7.5,10000,boreal,boreal,2007,,,,
8,Carpinus,cordata,7,7.5,10000,boreal,boreal,2007,,,,
8,Carpinus,cordata,5.1,5,10000,boreal,boreal,2007,,,,
8,Carpinus,cordata,9.5,9.8,10000,boreal,boreal,2007,,,,
8,Carpinus,cordata,4.8,6,10000,boreal,boreal,2007,,,,
8,Carpinus,cordata,5.4,6.5,10000,boreal,boreal,2007,,,,
8,Carpinus,cordata,5.1,5.2,10000,boreal,boreal,2007,,,,
8,Carpinus,cordata,5.4,6.3,10000,boreal,boreal,2007,,,,
8,Carpinus,cordata,6,5.2,10000,boreal,boreal,2007,,,,
8,Carpinus,cordata,6.4,8.2,10000,boreal,boreal,2007,,,,
8,Carpinus,cordata,4.8,7.2,10000,boreal,boreal,2007,,,,
8,Carpinus,cordata,7.6,6.2,10000,boreal,boreal,2007,,,,
8,Carpinus,cordata,11.8,6.2,10000,boreal,boreal,2007,,,,
8,Carpinus,cordata,5.1,5.3,10000,boreal,boreal,2007,,,,
8,Carpinus,cordata,10.2,6.2,10000,boreal,boreal,2007,,,,
8,Carpinus,cordata,6,6.5,10000,boreal,boreal,2007,,,,
8,Carpinus,cordata,19.4,8.2,10000,boreal,boreal,2007,,,,
8,Carpinus,cordata,5.7,7.3,10000,boreal,boreal,2007,,,,
8,Carpinus,cordata,10.2,9.3,10000,boreal,boreal,2007,,,,
8,Carpinus,cordata,7.6,7.3,10000,boreal,boreal,2007,,,,
8,Carpinus,cordata,6.4,7.3,10000,boreal,boreal,2007,,,,
8,Carpinus,cordata,8.6,5.3,10000,boreal,boreal,2007,,,,
8,Carpinus,cordata,5.4,5.3,10000,boreal,boreal,2007,,,,
8,Carpinus,cordata,4.5,5,10000,boreal,boreal,2007,,,,
8,Carpinus,cordata,9.5,7.3,10000,boreal,boreal,2007,,,,
8,Carpinus,cordata,5.1,6,10000,boreal,boreal,2007,,,,
8,Carpinus,cordata,8,7.3,10000,boreal,boreal,2007,,,,
8,Carpinus,cordata,8.3,7.3,10000,boreal,boreal,2007,,,,
8,Carpinus,cordata,8.9,7.3,10000,boreal,boreal,2007,,,,
8,Carpinus,cordata,8,7.3,10000,boreal,boreal,2007,,,,
8,Carpinus,cordata,6.4,7.3,10000,boreal,boreal,2007,,,,
8,Carpinus,cordata,10.5,7.3,10000,boreal,boreal,2007,,,,
8,Carpinus,cordata,9.9,7.3,10000,boreal,boreal,2007,,,,
8,Carpinus,cordata,11.5,7.3,10000,boreal,boreal,2007,,,,
8,Carpinus,cordata,6.4,7.2,10000,boreal,boreal,2007,,,,
8,Carpinus,cordata,16.6,10.7,10000,boreal,boreal,2007,,,,
8,Carpinus,cordata,4.8,7.3,10000,boreal,boreal,2007,,,,
8,Carpinus,cordata,5.1,7.3,10000,boreal,boreal,2007,,,,
8,Carpinus,cordata,5.4,7.3,10000,boreal,boreal,2007,,,,
8,Carpinus,cordata,6.7,7.3,10000,boreal,boreal,2007,,,,
8,Carpinus,cordata,5.4,7.3,10000,boreal,boreal,2007,,,,
8,Carpinus,cordata,15.3,10.7,10000,boreal,boreal,2007,,,,
8,Carpinus,cordata,15.9,10.7,10000,boreal,boreal,2007,,,,
8,Carpinus,cordata,25.5,10.7,10000,boreal,boreal,2007,,,,
8,Fraxinus,mandshuricum,17.5,6.6,10000,boreal,boreal,2007,,,,
8,Fraxinus,mandshuricum,29.9,14.7,10000,boreal,boreal,2007,,,,
8,Fraxinus,mandshuricum,18.1,12.9,10000,boreal,boreal,2007,,,,
8,Fraxinus,mandshuricum,16.9,12.9,10000,boreal,boreal,2007,,,,
8,Fraxinus,mandshuricum,30.6,17.4,10000,boreal,boreal,2007,,,,
8,Fraxinus,mandshuricum,35,20.7,10000,boreal,boreal,2007,,,,
8,Malus,bacata,17.5,12.2,10000,boreal,boreal,2007,,,,
8,Prunus,maackii,74.8,16.7,10000,boreal,boreal,2007,,,,
8,Phellodendron,amurense,46.8,17.5,10000,boreal,boreal,2007,,,,
8,Phellodendron,amurense,38.5,12.1,10000,boreal,boreal,2007,,,,
8,Phellodendron,amurense,24.2,18.1,10000,boreal,boreal,2007,,,,
8,Phellodendron,amurense,23.2,18.1,10000,boreal,boreal,2007,,,,
8,Phellodendron,amurense,33.4,18.1,10000,boreal,boreal,2007,,,,
8,Phellodendron,amurense,19.4,14.3,10000,boreal,boreal,2007,,,,
8,Phellodendron,amurense,22.3,14.3,10000,boreal,boreal,2007,,,,
8,Phellodendron,amurense,30.2,15.3,10000,boreal,boreal,2007,,,,
8,Phellodendron,amurense,30.2,15.3,10000,boreal,boreal,2007,,,,
8,Phellodendron,amurense,47.1,15.3,10000,boreal,boreal,2007,,,,
8,Phellodendron,amurense,20.4,9.3,10000,boreal,boreal,2007,,,,
8,Phellodendron,amurense,51.2,18.4,10000,boreal,boreal,2007,,,,
8,Phellodendron,amurense,33.7,20.4,10000,boreal,boreal,2007,,,,
8,Phellodendron,amurense,36,15,10000,boreal,boreal,2007,,,,
8,Phellodendron,amurense,37.9,15,10000,boreal,boreal,2007,,,,
8,Phellodendron,amurense,34.7,15,10000,boreal,boreal,2007,,,,
8,Phellodendron,amurense,35,17.4,10000,boreal,boreal,2007,,,,
8,Phellodendron,amurense,30.2,20.7,10000,boreal,boreal,2007,,,,
8,Phellodendron,amurense,49.3,20.7,10000,boreal,boreal,2007,,,,
8,Picea,ajanensis,40.1,15,10000,boreal,boreal,2007,,,,
8,Pinus,koraiensis,29.6,18.5,10000,boreal,boreal,2007,,,,
8,Pinus,koraiensis,48.1,21,10000,boreal,boreal,2007,,,,
8,Pinus,koraiensis,60.2,26.7,10000,boreal,boreal,2007,,,,
8,Pinus,koraiensis,38.8,24.6,10000,boreal,boreal,2007,,,,
8,Pinus,koraiensis,17.2,14.9,10000,boreal,boreal,2007,,,,
8,Pinus,koraiensis,40.7,20.5,10000,boreal,boreal,2007,,,,
8,Pinus,koraiensis,36.9,20.3,10000,boreal,boreal,2007,,,,
8,Pinus,koraiensis,58.6,23.8,10000,boreal,boreal,2007,,,,
8,Pinus,koraiensis,46.5,23.4,10000,boreal,boreal,2007,,,,
8,Pinus,koraiensis,47.7,21.6,10000,boreal,boreal,2007,,,,
8,Pinus,koraiensis,40.7,20.1,10000,boreal,boreal,2007,,,,
8,Pinus,koraiensis,31.2,13.3,10000,boreal,boreal,2007,,,,
8,Pinus,koraiensis,41.7,16.1,10000,boreal,boreal,2007,,,,
8,Pinus,koraiensis,25.5,13.6,10000,boreal,boreal,2007,,,,
8,Pinus,koraiensis,31.8,12.7,10000,boreal,boreal,2007,,,,
8,Pinus,koraiensis,28.6,16.5,10000,boreal,boreal,2007,,,,
8,Pinus,koraiensis,59.2,12.1,10000,boreal,boreal,2007,,,,
8,Pinus,koraiensis,43,13,10000,boreal,boreal,2007,,,,
8,Pinus,koraiensis,52.2,12.1,10000,boreal,boreal,2007,,,,
8,Pinus,koraiensis,47.4,15.3,10000,boreal,boreal,2007,,,,
8,Pinus,koraiensis,29.3,15.3,10000,boreal,boreal,2007,,,,
8,Pinus,koraiensis,65.3,22.4,10000,boreal,boreal,2007,,,,
8,Pinus,koraiensis,63.7,22.4,10000,boreal,boreal,2007,,,,
8,Pinus,koraiensis,57.3,22.4,10000,boreal,boreal,2007,,,,
8,Pinus,koraiensis,23.6,8.6,10000,boreal,boreal,2007,,,,
8,Pinus,koraiensis,42.3,15.3,10000,boreal,boreal,2007,,,,
8,Pinus,koraiensis,35.3,15.3,10000,boreal,boreal,2007,,,,
8,Pinus,koraiensis,27.7,14.1,10000,boreal,boreal,2007,,,,
8,Pinus,koraiensis,33.7,14.8,10000,boreal,boreal,2007,,,,
8,Pinus,koraiensis,46.2,21.4,10000,boreal,boreal,2007,,,,
8,Pinus,koraiensis,63.7,24,10000,boreal,boreal,2007,,,,
8,Pinus,koraiensis,33.7,15.9,10000,boreal,boreal,2007,,,,
8,Pinus,koraiensis,40.1,23,10000,boreal,boreal,2007,,,,
8,Pinus,koraiensis,58.9,27.8,10000,boreal,boreal,2007,,,,
8,Pinus,koraiensis,49.7,20.7,10000,boreal,boreal,2007,,,,
8,Pinus,koraiensis,48.1,20.1,10000,boreal,boreal,2007,,,,
8,Pinus,koraiensis,45.2,12.1,10000,boreal,boreal,2007,,,,
8,Pinus,koraiensis,54.4,12.1,10000,boreal,boreal,2007,,,,
8,Pinus,koraiensis,78.9,30.6,10000,boreal,boreal,2007,,,,
8,Pinus,koraiensis,53.5,18.3,10000,boreal,boreal,2007,,,,
8,Pinus,koraiensis,43.6,18.3,10000,boreal,boreal,2007,,,,
8,Pinus,koraiensis,40.4,18.3,10000,boreal,boreal,2007,,,,
8,Pinus,koraiensis,63.7,18.3,10000,boreal,boreal,2007,,,,
8,Pinus,koraiensis,41.4,22.4,10000,boreal,boreal,2007,,,,
8,Pinus,koraiensis,45.8,22.4,10000,boreal,boreal,2007,,,,
8,Pinus,koraiensis,33.7,20.7,10000,boreal,boreal,2007,,,,
8,Pinus,koraiensis,56,22.4,10000,boreal,boreal,2007,,,,
8,Pinus,koraiensis,43,22.4,10000,boreal,boreal,2007,,,,
8,Pinus,koraiensis,44.9,22.4,10000,boreal,boreal,2007,,,,
8,Quercus,mongolica,35.3,16.1,10000,boreal,boreal,2007,,,,
8,Quercus,mongolica,23.2,7.4,10000,boreal,boreal,2007,,,,
8,Quercus,mongolica,36,21.3,10000,boreal,boreal,2007,,,,
8,Quercus,mongolica,24.5,9.2,10000,boreal,boreal,2007,,,,
8,Quercus,mongolica,36.6,15.3,10000,boreal,boreal,2007,,,,
8,Quercus,mongolica,40.1,15.3,10000,boreal,boreal,2007,,,,
8,Quercus,mongolica,33.1,15.3,10000,boreal,boreal,2007,,,,
8,Quercus,mongolica,40.1,15.3,10000,boreal,boreal,2007,,,,
8,Quercus,mongolica,21.3,12.6,10000,boreal,boreal,2007,,,,
8,Quercus,mongolica,37.2,15.8,10000,boreal,boreal,2007,,,,
8,Quercus,mongolica,44.9,10.9,10000,boreal,boreal,2007,,,,
8,Quercus,mongolica,17.5,6.8,10000,boreal,boreal,2007,,,,
8,Quercus,mongolica,41.1,15,10000,boreal,boreal,2007,,,,
8,Quercus,mongolica,35.3,15,10000,boreal,boreal,2007,,,,
8,Quercus,mongolica,30.2,14.4,10000,boreal,boreal,2007,,,,
8,Quercus,mongolica,53.8,22.4,10000,boreal,boreal,2007,,,,
8,Quercus,mongolica,30.2,20.7,10000,boreal,boreal,2007,,,,
8,Quercus,mongolica,21.6,20.7,10000,boreal,boreal,2007,,,,
8,Quercus,mongolica,28.3,20.7,10000,boreal,boreal,2007,,,,
8,Quercus,mongolica,30.2,20.7,10000,boreal,boreal,2007,,,,
8,Quercus,mongolica,55.7,20.7,10000,boreal,boreal,2007,,,,
8,Quercus,mongolica,32.8,20.7,10000,boreal,boreal,2007,,,,
8,Quercus,mongolica,39.2,20.7,10000,boreal,boreal,2007,,,,
8,Ligustrina,amurensis,11.5,6.3,10000,boreal,boreal,2007,,,,
8,Ligustrina,amurensis,7.3,7,10000,boreal,boreal,2007,,,,
8,Ligustrina,amurensis,6,4.1,10000,boreal,boreal,2007,,,,
8,Ligustrina,amurensis,6.4,8.1,10000,boreal,boreal,2007,,,,
8,Ligustrina,amurensis,7,7.1,10000,boreal,boreal,2007,,,,
8,Ligustrina,amurensis,7.3,9.1,10000,boreal,boreal,2007,,,,
8,Ligustrina,amurensis,6.4,5.3,10000,boreal,boreal,2007,,,,
8,Ligustrina,amurensis,4.5,5.2,10000,boreal,boreal,2007,,,,
8,Ligustrina,amurensis,8,6.5,10000,boreal,boreal,2007,,,,
8,Ligustrina,amurensis,16.9,9.9,10000,boreal,boreal,2007,,,,
8,Tilia,amurensis,68.8,22.5,10000,boreal,boreal,2007,,,,
8,Tilia,amurensis,10.2,5.4,10000,boreal,boreal,2007,,,,
8,Tilia,amurensis,46.5,23.1,10000,boreal,boreal,2007,,,,
8,Tilia,amurensis,53.5,22.6,10000,boreal,boreal,2007,,,,
8,Tilia,amurensis,26.4,8.4,10000,boreal,boreal,2007,,,,
8,Tilia,amurensis,71.9,16.7,10000,boreal,boreal,2007,,,,
8,Tilia,amurensis,27.1,18.1,10000,boreal,boreal,2007,,,,
8,Tilia,amurensis,33.4,18.1,10000,boreal,boreal,2007,,,,
8,Tilia,amurensis,58.3,21,10000,boreal,boreal,2007,,,,
8,Tilia,amurensis,61.4,19,10000,boreal,boreal,2007,,,,
8,Tilia,amurensis,50,15.6,10000,boreal,boreal,2007,,,,
8,Tilia,amurensis,32.5,12.2,10000,boreal,boreal,2007,,,,
8,Tilia,amurensis,62.4,20.2,10000,boreal,boreal,2007,,,,
8,Tilia,amurensis,16.6,5.1,10000,boreal,boreal,2007,,,,
8,Tilia,amurensis,65.9,20.3,10000,boreal,boreal,2007,,,,
8,Tilia,amurensis,43,22.9,10000,boreal,boreal,2007,,,,
8,Tilia,amurensis,43.3,18.4,10000,boreal,boreal,2007,,,,
8,Tilia,amurensis,25.8,18.3,10000,boreal,boreal,2007,,,,
8,Tilia,amurensis,26.7,18,10000,boreal,boreal,2007,,,,
8,Tilia,amurensis,36.3,20.8,10000,boreal,boreal,2007,,,,
8,Tilia,amurensis,37.6,9.1,10000,boreal,boreal,2007,,,,
8,Tilia,amurensis,9.9,6.4,10000,boreal,boreal,2007,,,,
8,Tilia,amurensis,53.2,17.4,10000,boreal,boreal,2007,,,,
8,Tilia,amurensis,8.9,4.3,10000,boreal,boreal,2007,,,,
8,Tilia,amurensis,14,6.4,10000,boreal,boreal,2007,,,,
8,Tilia,amurensis,31.5,17.4,10000,boreal,boreal,2007,,,,
8,Tilia,amurensis,26.4,17.4,10000,boreal,boreal,2007,,,,
8,Tilia,amurensis,25.8,17.4,10000,boreal,boreal,2007,,,,
8,Tilia,amurensis,7,5.2,10000,boreal,boreal,2007,,,,
8,Tilia,amurensis,34.7,20.7,10000,boreal,boreal,2007,,,,
